Configuration 3:  

1 - 2 	 T:  0.8400000000000001
71 - 113 	 T:  0.8792857142857144
71 - 114 	 T:  0.8795348837209304
72 - 73 	 T:  0.8900000000000006
72 - 74 	 T:  0.8375000000000021
72 - 75 	 T:  0.8516666666666666
72 - 76 	 T:  0.8800000000000008
72 - 77 	 T:  0.8769999999999996
72 - 78 	 T:  0.8683333333333335
72 - 79 	 T:  0.8692857142857144
72 - 80 	 T:  0.8787499999999993
72 - 81 	 T:  0.8788888888888893
72 - 82 	 T:  0.8785000000000004
72 - 83 	 T:  0.8781818181818185
72 - 84 	 T:  0.8787499999999996
72 - 85 	 T:  0.878076923076923
72 - 86 	 T:  0.8771428571428567
72 - 87 	 T:  0.8783333333333336
72 - 88 	 T:  0.8778124999999997
72 - 89 	 T:  0.8779411764705884
72 - 90 	 T:  0.8774999999999997
72 - 91 	 T:  0.8781578947368418
72 - 92 	 T:  0.8779999999999998
72 - 93 	 T:  0.8778571428571427
72 - 94 	 T:  0.8775
72 - 95 	 T:  0.8773913043478261
72 - 96 	 T:  0.8785416666666667
72 - 97 	 T:  0.8761999999999998
72 - 98 	 T:  0.8776923076923077
72 - 99 	 T:  0.8775925925925926
72 - 100 	 T:  0.8775000000000001
72 - 101 	 T:  0.8774137931034482
72 - 102 	 T:  0.8774999999999998
72 - 103 	 T:  0.8775806451612901
72 - 104 	 T:  0.8770312499999997
72 - 105 	 T:  0.8771212121212121
72 - 106 	 T:  0.8776470588235293
72 - 107 	 T:  0.8774285714285714
72 - 108 	 T:  0.8776388888888886
72 - 109 	 T:  0.8775675675675674
72 - 110 	 T:  0.8776315789473684
72 - 111 	 T:  0.8770512820512818
72 - 112 	 T:  0.8772499999999999
72 - 113 	 T:  0.8774390243902439
72 - 114 	 T:  0.8777380952380953
73 - 74 	 T:  0.7850000000000037
73 - 75 	 T:  0.8324999999999996
73 - 76 	 T:  0.8766666666666675
73 - 77 	 T:  0.8737499999999994
73 - 78 	 T:  0.8640000000000001
73 - 79 	 T:  0.8658333333333333
73 - 80 	 T:  0.8771428571428562
73 - 81 	 T:  0.8775000000000004
73 - 82 	 T:  0.8772222222222226
73 - 83 	 T:  0.8770000000000003
73 - 84 	 T:  0.8777272727272721
73 - 85 	 T:  0.8770833333333332
73 - 86 	 T:  0.8761538461538456
73 - 87 	 T:  0.8775000000000003
73 - 88 	 T:  0.8769999999999996
73 - 89 	 T:  0.8771875000000002
73 - 90 	 T:  0.8767647058823526
73 - 91 	 T:  0.8774999999999997
73 - 92 	 T:  0.8773684210526312
73 - 93 	 T:  0.8772499999999998
73 - 94 	 T:  0.8769047619047619
73 - 95 	 T:  0.8768181818181818
73 - 96 	 T:  0.8780434782608696
73 - 97 	 T:  0.8756249999999998
73 - 98 	 T:  0.8772
73 - 99 	 T:  0.8771153846153846
73 - 100 	 T:  0.8770370370370371
73 - 101 	 T:  0.8769642857142858
73 - 102 	 T:  0.8770689655172412
73 - 103 	 T:  0.8771666666666663
73 - 104 	 T:  0.8766129032258061
73 - 105 	 T:  0.87671875
73 - 106 	 T:  0.8772727272727271
73 - 107 	 T:  0.8770588235294118
73 - 108 	 T:  0.877285714285714
73 - 109 	 T:  0.877222222222222
73 - 110 	 T:  0.8772972972972973
73 - 111 	 T:  0.8767105263157893
73 - 112 	 T:  0.8769230769230768
73 - 113 	 T:  0.877125
73 - 114 	 T:  0.8774390243902439
74 - 75 	 T:  0.8799999999999955
74 - 76 	 T:  0.9224999999999994
74 - 77 	 T:  0.9033333333333312
74 - 78 	 T:  0.8837499999999991
74 - 79 	 T:  0.8819999999999993
74 - 80 	 T:  0.8924999999999983
74 - 81 	 T:  0.8907142857142857
74 - 82 	 T:  0.8887499999999999
74 - 83 	 T:  0.8872222222222221
74 - 84 	 T:  0.886999999999999
74 - 85 	 T:  0.8854545454545449
74 - 86 	 T:  0.8837499999999991
74 - 87 	 T:  0.8846153846153846
74 - 88 	 T:  0.8835714285714279
74 - 89 	 T:  0.8833333333333333
74 - 90 	 T:  0.8824999999999994
74 - 91 	 T:  0.8829411764705877
74 - 92 	 T:  0.8824999999999995
74 - 93 	 T:  0.8821052631578943
74 - 94 	 T:  0.8814999999999997
74 - 95 	 T:  0.881190476190476
74 - 96 	 T:  0.8822727272727271
74 - 97 	 T:  0.8795652173913039
74 - 98 	 T:  0.8810416666666665
74 - 99 	 T:  0.8807999999999998
74 - 100 	 T:  0.8805769230769229
74 - 101 	 T:  0.8803703703703702
74 - 102 	 T:  0.8803571428571425
74 - 103 	 T:  0.8803448275862065
74 - 104 	 T:  0.8796666666666663
74 - 105 	 T:  0.8796774193548386
74 - 106 	 T:  0.8801562499999998
74 - 107 	 T:  0.8798484848484848
74 - 108 	 T:  0.8799999999999997
74 - 109 	 T:  0.8798571428571424
74 - 110 	 T:  0.879861111111111
74 - 111 	 T:  0.8791891891891889
74 - 112 	 T:  0.8793421052631577
74 - 113 	 T:  0.8794871794871794
74 - 114 	 T:  0.8797499999999999
75 - 76 	 T:  0.9650000000000034
75 - 77 	 T:  0.9149999999999991
75 - 78 	 T:  0.8850000000000003
75 - 79 	 T:  0.8825000000000003
75 - 80 	 T:  0.8949999999999989
75 - 81 	 T:  0.8925000000000006
75 - 82 	 T:  0.8900000000000006
75 - 83 	 T:  0.8881250000000005
75 - 84 	 T:  0.8877777777777772
75 - 85 	 T:  0.8859999999999999
75 - 86 	 T:  0.8840909090909086
75 - 87 	 T:  0.8850000000000003
75 - 88 	 T:  0.8838461538461535
75 - 89 	 T:  0.8835714285714289
75 - 90 	 T:  0.8826666666666664
75 - 91 	 T:  0.8831249999999997
75 - 92 	 T:  0.8826470588235291
75 - 93 	 T:  0.882222222222222
75 - 94 	 T:  0.881578947368421
75 - 95 	 T:  0.88125
75 - 96 	 T:  0.8823809523809525
75 - 97 	 T:  0.8795454545454543
75 - 98 	 T:  0.8810869565217392
75 - 99 	 T:  0.8808333333333334
75 - 100 	 T:  0.8806
75 - 101 	 T:  0.8803846153846154
75 - 102 	 T:  0.8803703703703702
75 - 103 	 T:  0.8803571428571425
75 - 104 	 T:  0.8796551724137928
75 - 105 	 T:  0.8796666666666667
75 - 106 	 T:  0.8801612903225805
75 - 107 	 T:  0.87984375
75 - 108 	 T:  0.8799999999999998
75 - 109 	 T:  0.8798529411764704
75 - 110 	 T:  0.8798571428571429
75 - 111 	 T:  0.8791666666666664
75 - 112 	 T:  0.8793243243243243
75 - 113 	 T:  0.8794736842105264
75 - 114 	 T:  0.8797435897435898
76 - 77 	 T:  0.8649999999999949
76 - 78 	 T:  0.8449999999999989
76 - 79 	 T:  0.8549999999999992
76 - 80 	 T:  0.8774999999999977
76 - 81 	 T:  0.8780000000000001
76 - 82 	 T:  0.8775000000000001
76 - 83 	 T:  0.8771428571428572
76 - 84 	 T:  0.8781249999999989
76 - 85 	 T:  0.8772222222222218
76 - 86 	 T:  0.8759999999999991
76 - 87 	 T:  0.8777272727272728
76 - 88 	 T:  0.8770833333333327
76 - 89 	 T:  0.8773076923076923
76 - 90 	 T:  0.8767857142857137
76 - 91 	 T:  0.8776666666666662
76 - 92 	 T:  0.8774999999999995
76 - 93 	 T:  0.8773529411764701
76 - 94 	 T:  0.8769444444444443
76 - 95 	 T:  0.8768421052631578
76 - 96 	 T:  0.8782499999999999
76 - 97 	 T:  0.8754761904761901
76 - 98 	 T:  0.8772727272727271
76 - 99 	 T:  0.8771739130434781
76 - 100 	 T:  0.8770833333333332
76 - 101 	 T:  0.8769999999999999
76 - 102 	 T:  0.8771153846153843
76 - 103 	 T:  0.8772222222222218
76 - 104 	 T:  0.8766071428571424
76 - 105 	 T:  0.8767241379310344
76 - 106 	 T:  0.8773333333333331
76 - 107 	 T:  0.8770967741935484
76 - 108 	 T:  0.8773437499999996
76 - 109 	 T:  0.877272727272727
76 - 110 	 T:  0.8773529411764706
76 - 111 	 T:  0.8767142857142853
76 - 112 	 T:  0.8769444444444443
76 - 113 	 T:  0.8771621621621621
76 - 114 	 T:  0.8775
77 - 78 	 T:  0.8250000000000028
77 - 79 	 T:  0.8500000000000014
77 - 80 	 T:  0.8816666666666654
77 - 81 	 T:  0.8812500000000014
77 - 82 	 T:  0.8800000000000011
77 - 83 	 T:  0.8791666666666677
77 - 84 	 T:  0.8799999999999996
77 - 85 	 T:  0.8787500000000001
77 - 86 	 T:  0.8772222222222218
77 - 87 	 T:  0.8790000000000007
77 - 88 	 T:  0.8781818181818178
77 - 89 	 T:  0.8783333333333339
77 - 90 	 T:  0.8776923076923074
77 - 91 	 T:  0.8785714285714283
77 - 92 	 T:  0.8783333333333332
77 - 93 	 T:  0.8781249999999998
77 - 94 	 T:  0.8776470588235296
77 - 95 	 T:  0.8775000000000001
77 - 96 	 T:  0.8789473684210528
77 - 97 	 T:  0.8759999999999998
77 - 98 	 T:  0.877857142857143
77 - 99 	 T:  0.8777272727272728
77 - 100 	 T:  0.877608695652174
77 - 101 	 T:  0.8775000000000001
77 - 102 	 T:  0.8775999999999999
77 - 103 	 T:  0.8776923076923074
77 - 104 	 T:  0.8770370370370367
77 - 105 	 T:  0.8771428571428572
77 - 106 	 T:  0.8777586206896552
77 - 107 	 T:  0.8775000000000001
77 - 108 	 T:  0.8777419354838708
77 - 109 	 T:  0.8776562499999998
77 - 110 	 T:  0.8777272727272728
77 - 111 	 T:  0.8770588235294116
77 - 112 	 T:  0.8772857142857142
77 - 113 	 T:  0.8775000000000001
77 - 114 	 T:  0.877837837837838
78 - 79 	 T:  0.875
78 - 80 	 T:  0.9099999999999966
78 - 81 	 T:  0.9000000000000009
78 - 82 	 T:  0.8937500000000007
78 - 83 	 T:  0.8900000000000006
78 - 84 	 T:  0.8891666666666657
78 - 85 	 T:  0.8864285714285712
78 - 86 	 T:  0.8837499999999991
78 - 87 	 T:  0.8850000000000003
78 - 88 	 T:  0.8834999999999994
78 - 89 	 T:  0.8831818181818185
78 - 90 	 T:  0.8820833333333328
78 - 91 	 T:  0.8826923076923072
78 - 92 	 T:  0.8821428571428568
78 - 93 	 T:  0.8816666666666663
78 - 94 	 T:  0.8809374999999999
78 - 95 	 T:  0.8805882352941176
78 - 96 	 T:  0.8819444444444444
78 - 97 	 T:  0.8786842105263154
78 - 98 	 T:  0.8805
78 - 99 	 T:  0.8802380952380953
78 - 100 	 T:  0.88
78 - 101 	 T:  0.8797826086956522
78 - 102 	 T:  0.8797916666666664
78 - 103 	 T:  0.8797999999999996
78 - 104 	 T:  0.8790384615384611
78 - 105 	 T:  0.879074074074074
78 - 106 	 T:  0.879642857142857
78 - 107 	 T:  0.8793103448275862
78 - 108 	 T:  0.8794999999999997
78 - 109 	 T:  0.8793548387096771
78 - 110 	 T:  0.879375
78 - 111 	 T:  0.8786363636363633
78 - 112 	 T:  0.8788235294117646
78 - 113 	 T:  0.879
78 - 114 	 T:  0.8793055555555556
79 - 80 	 T:  0.9449999999999932
79 - 81 	 T:  0.9125000000000014
79 - 82 	 T:  0.9000000000000009
79 - 83 	 T:  0.8937500000000007
79 - 84 	 T:  0.8919999999999988
79 - 85 	 T:  0.8883333333333331
79 - 86 	 T:  0.884999999999999
79 - 87 	 T:  0.8862500000000004
79 - 88 	 T:  0.8844444444444437
79 - 89 	 T:  0.8840000000000003
79 - 90 	 T:  0.8827272727272721
79 - 91 	 T:  0.8833333333333329
79 - 92 	 T:  0.8826923076923072
79 - 93 	 T:  0.8821428571428568
79 - 94 	 T:  0.8813333333333333
79 - 95 	 T:  0.8809374999999999
79 - 96 	 T:  0.8823529411764706
79 - 97 	 T:  0.8788888888888885
79 - 98 	 T:  0.8807894736842105
79 - 99 	 T:  0.8805
79 - 100 	 T:  0.8802380952380953
79 - 101 	 T:  0.88
79 - 102 	 T:  0.8799999999999998
79 - 103 	 T:  0.8799999999999996
79 - 104 	 T:  0.8791999999999995
79 - 105 	 T:  0.8792307692307693
79 - 106 	 T:  0.8798148148148146
79 - 107 	 T:  0.8794642857142857
79 - 108 	 T:  0.8796551724137928
79 - 109 	 T:  0.8794999999999997
79 - 110 	 T:  0.8795161290322581
79 - 111 	 T:  0.8787499999999997
79 - 112 	 T:  0.8789393939393938
79 - 113 	 T:  0.8791176470588236
79 - 114 	 T:  0.8794285714285714
80 - 81 	 T:  0.8800000000000097
80 - 82 	 T:  0.8775000000000048
80 - 83 	 T:  0.8766666666666699
80 - 84 	 T:  0.8787500000000001
80 - 85 	 T:  0.877000000000001
80 - 86 	 T:  0.875
80 - 87 	 T:  0.8778571428571443
80 - 88 	 T:  0.8768750000000001
80 - 89 	 T:  0.8772222222222233
80 - 90 	 T:  0.8765000000000001
80 - 91 	 T:  0.8777272727272728
80 - 92 	 T:  0.8775000000000001
80 - 93 	 T:  0.8773076923076923
80 - 94 	 T:  0.8767857142857147
80 - 95 	 T:  0.876666666666667
80 - 96 	 T:  0.8784375000000004
80 - 97 	 T:  0.875
80 - 98 	 T:  0.8772222222222226
80 - 99 	 T:  0.877105263157895
80 - 100 	 T:  0.8770000000000003
80 - 101 	 T:  0.8769047619047622
80 - 102 	 T:  0.8770454545454546
80 - 103 	 T:  0.8771739130434781
80 - 104 	 T:  0.8764583333333332
80 - 105 	 T:  0.8766000000000003
80 - 106 	 T:  0.8773076923076923
80 - 107 	 T:  0.8770370370370373
80 - 108 	 T:  0.8773214285714285
80 - 109 	 T:  0.8772413793103447
80 - 110 	 T:  0.8773333333333336
80 - 111 	 T:  0.8766129032258063
80 - 112 	 T:  0.8768750000000001
80 - 113 	 T:  0.8771212121212123
80 - 114 	 T:  0.8775000000000003
81 - 82 	 T:  0.875
81 - 83 	 T:  0.875
81 - 84 	 T:  0.8783333333333303
81 - 85 	 T:  0.8762499999999989
81 - 86 	 T:  0.8739999999999981
81 - 87 	 T:  0.8775000000000001
81 - 88 	 T:  0.8764285714285701
81 - 89 	 T:  0.8768750000000001
81 - 90 	 T:  0.8761111111111101
81 - 91 	 T:  0.8774999999999992
81 - 92 	 T:  0.8772727272727265
81 - 93 	 T:  0.8770833333333327
81 - 94 	 T:  0.8765384615384613
81 - 95 	 T:  0.8764285714285711
81 - 96 	 T:  0.8783333333333332
81 - 97 	 T:  0.8746874999999994
81 - 98 	 T:  0.8770588235294116
81 - 99 	 T:  0.8769444444444443
81 - 100 	 T:  0.8768421052631578
81 - 101 	 T:  0.8767499999999998
81 - 102 	 T:  0.8769047619047615
81 - 103 	 T:  0.877045454545454
81 - 104 	 T:  0.8763043478260863
81 - 105 	 T:  0.8764583333333332
81 - 106 	 T:  0.8771999999999998
81 - 107 	 T:  0.8769230769230768
81 - 108 	 T:  0.8772222222222218
81 - 109 	 T:  0.8771428571428567
81 - 110 	 T:  0.8772413793103447
81 - 111 	 T:  0.8764999999999996
81 - 112 	 T:  0.8767741935483868
81 - 113 	 T:  0.8770312499999999
81 - 114 	 T:  0.8774242424242423
82 - 83 	 T:  0.875
82 - 84 	 T:  0.8799999999999955
82 - 85 	 T:  0.8766666666666652
82 - 86 	 T:  0.8737499999999976
82 - 87 	 T:  0.8780000000000001
82 - 88 	 T:  0.8766666666666652
82 - 89 	 T:  0.8771428571428572
82 - 90 	 T:  0.8762499999999989
82 - 91 	 T:  0.8777777777777769
82 - 92 	 T:  0.8774999999999992
82 - 93 	 T:  0.8772727272727265
82 - 94 	 T:  0.8766666666666664
82 - 95 	 T:  0.8765384615384613
82 - 96 	 T:  0.8785714285714283
82 - 97 	 T:  0.874666666666666
82 - 98 	 T:  0.8771874999999998
82 - 99 	 T:  0.8770588235294116
82 - 100 	 T:  0.8769444444444443
82 - 101 	 T:  0.8768421052631578
82 - 102 	 T:  0.8769999999999996
82 - 103 	 T:  0.8771428571428566
82 - 104 	 T:  0.8763636363636358
82 - 105 	 T:  0.8765217391304346
82 - 106 	 T:  0.8772916666666664
82 - 107 	 T:  0.8769999999999999
82 - 108 	 T:  0.8773076923076919
82 - 109 	 T:  0.8772222222222218
82 - 110 	 T:  0.8773214285714285
82 - 111 	 T:  0.8765517241379306
82 - 112 	 T:  0.8768333333333331
82 - 113 	 T:  0.8770967741935484
82 - 114 	 T:  0.8775
83 - 84 	 T:  0.8849999999999909
83 - 85 	 T:  0.8774999999999977
83 - 86 	 T:  0.8733333333333301
83 - 87 	 T:  0.8787500000000001
83 - 88 	 T:  0.8769999999999982
83 - 89 	 T:  0.8775000000000001
83 - 90 	 T:  0.8764285714285701
83 - 91 	 T:  0.8781249999999989
83 - 92 	 T:  0.8777777777777769
83 - 93 	 T:  0.8774999999999992
83 - 94 	 T:  0.8768181818181815
83 - 95 	 T:  0.8766666666666664
83 - 96 	 T:  0.8788461538461536
83 - 97 	 T:  0.8746428571428565
83 - 98 	 T:  0.8773333333333331
83 - 99 	 T:  0.8771874999999998
83 - 100 	 T:  0.8770588235294116
83 - 101 	 T:  0.8769444444444443
83 - 102 	 T:  0.8771052631578943
83 - 103 	 T:  0.8772499999999994
83 - 104 	 T:  0.8764285714285708
83 - 105 	 T:  0.876590909090909
83 - 106 	 T:  0.8773913043478258
83 - 107 	 T:  0.8770833333333332
83 - 108 	 T:  0.8773999999999995
83 - 109 	 T:  0.8773076923076919
83 - 110 	 T:  0.8774074074074073
83 - 111 	 T:  0.8766071428571424
83 - 112 	 T:  0.8768965517241377
83 - 113 	 T:  0.8771666666666665
83 - 114 	 T:  0.8775806451612903
84 - 85 	 T:  0.8700000000000045
84 - 86 	 T:  0.8674999999999997
84 - 87 	 T:  0.8766666666666699
84 - 88 	 T:  0.875
84 - 89 	 T:  0.8760000000000019
84 - 90 	 T:  0.875
84 - 91 	 T:  0.8771428571428572
84 - 92 	 T:  0.8768750000000001
84 - 93 	 T:  0.8766666666666667
84 - 94 	 T:  0.8760000000000006
84 - 95 	 T:  0.8759090909090914
84 - 96 	 T:  0.8783333333333339
84 - 97 	 T:  0.8738461538461538
84 - 98 	 T:  0.8767857142857147
84 - 99 	 T:  0.876666666666667
84 - 100 	 T:  0.8765625000000004
84 - 101 	 T:  0.8764705882352944
84 - 102 	 T:  0.8766666666666667
84 - 103 	 T:  0.8768421052631578
84 - 104 	 T:  0.8759999999999998
84 - 105 	 T:  0.8761904761904764
84 - 106 	 T:  0.8770454545454546
84 - 107 	 T:  0.8767391304347829
84 - 108 	 T:  0.8770833333333332
84 - 109 	 T:  0.8769999999999999
84 - 110 	 T:  0.8771153846153849
84 - 111 	 T:  0.8762962962962961
84 - 112 	 T:  0.8766071428571429
84 - 113 	 T:  0.8768965517241382
84 - 114 	 T:  0.8773333333333336
85 - 86 	 T:  0.8649999999999949
85 - 87 	 T:  0.8800000000000026
85 - 88 	 T:  0.8766666666666652
85 - 89 	 T:  0.8775000000000013
85 - 90 	 T:  0.8759999999999991
85 - 91 	 T:  0.8783333333333326
85 - 92 	 T:  0.8778571428571423
85 - 93 	 T:  0.8774999999999995
85 - 94 	 T:  0.8766666666666667
85 - 95 	 T:  0.8765000000000001
85 - 96 	 T:  0.8790909090909093
85 - 97 	 T:  0.8741666666666662
85 - 98 	 T:  0.8773076923076923
85 - 99 	 T:  0.8771428571428572
85 - 100 	 T:  0.8770000000000001
85 - 101 	 T:  0.8768750000000001
85 - 102 	 T:  0.8770588235294116
85 - 103 	 T:  0.8772222222222218
85 - 104 	 T:  0.8763157894736837
85 - 105 	 T:  0.8765000000000001
85 - 106 	 T:  0.8773809523809523
85 - 107 	 T:  0.8770454545454546
85 - 108 	 T:  0.8773913043478258
85 - 109 	 T:  0.8772916666666664
85 - 110 	 T:  0.8774000000000001
85 - 111 	 T:  0.8765384615384613
85 - 112 	 T:  0.8768518518518518
85 - 113 	 T:  0.8771428571428572
85 - 114 	 T:  0.8775862068965519
86 - 87 	 T:  0.8950000000000102
86 - 88 	 T:  0.8825000000000003
86 - 89 	 T:  0.88166666666667
86 - 90 	 T:  0.8787500000000001
86 - 91 	 T:  0.8810000000000002
86 - 92 	 T:  0.8800000000000002
86 - 93 	 T:  0.8792857142857144
86 - 94 	 T:  0.8781250000000007
86 - 95 	 T:  0.8777777777777784
86 - 96 	 T:  0.8805000000000007
86 - 97 	 T:  0.875
86 - 98 	 T:  0.8783333333333339
86 - 99 	 T:  0.8780769230769235
86 - 100 	 T:  0.8778571428571433
86 - 101 	 T:  0.877666666666667
86 - 102 	 T:  0.8778125000000001
86 - 103 	 T:  0.8779411764705881
86 - 104 	 T:  0.8769444444444443
86 - 105 	 T:  0.877105263157895
86 - 106 	 T:  0.8780000000000001
86 - 107 	 T:  0.877619047619048
86 - 108 	 T:  0.8779545454545453
86 - 109 	 T:  0.8778260869565216
86 - 110 	 T:  0.877916666666667
86 - 111 	 T:  0.8769999999999999
86 - 112 	 T:  0.8773076923076923
86 - 113 	 T:  0.8775925925925928
86 - 114 	 T:  0.8780357142857146
87 - 88 	 T:  0.8699999999999903
87 - 89 	 T:  0.875
87 - 90 	 T:  0.8733333333333301
87 - 91 	 T:  0.8774999999999977
87 - 92 	 T:  0.8769999999999982
87 - 93 	 T:  0.8766666666666652
87 - 94 	 T:  0.8757142857142851
87 - 95 	 T:  0.8756249999999994
87 - 96 	 T:  0.8788888888888885
87 - 97 	 T:  0.872999999999999
87 - 98 	 T:  0.8768181818181815
87 - 99 	 T:  0.8766666666666664
87 - 100 	 T:  0.8765384615384613
87 - 101 	 T:  0.8764285714285711
87 - 102 	 T:  0.8766666666666662
87 - 103 	 T:  0.8768749999999992
87 - 104 	 T:  0.8758823529411757
87 - 105 	 T:  0.8761111111111108
87 - 106 	 T:  0.8771052631578943
87 - 107 	 T:  0.8767499999999998
87 - 108 	 T:  0.8771428571428566
87 - 109 	 T:  0.877045454545454
87 - 110 	 T:  0.8771739130434781
87 - 111 	 T:  0.8762499999999994
87 - 112 	 T:  0.8765999999999997
87 - 113 	 T:  0.8769230769230768
87 - 114 	 T:  0.8774074074074073
88 - 89 	 T:  0.8800000000000097
88 - 90 	 T:  0.875
88 - 91 	 T:  0.8800000000000002
88 - 92 	 T:  0.8787500000000001
88 - 93 	 T:  0.8780000000000001
88 - 94 	 T:  0.8766666666666675
88 - 95 	 T:  0.8764285714285721
88 - 96 	 T:  0.8800000000000008
88 - 97 	 T:  0.8733333333333333
88 - 98 	 T:  0.8775000000000006
88 - 99 	 T:  0.8772727272727278
88 - 100 	 T:  0.8770833333333338
88 - 101 	 T:  0.8769230769230774
88 - 102 	 T:  0.8771428571428572
88 - 103 	 T:  0.8773333333333331
88 - 104 	 T:  0.8762499999999998
88 - 105 	 T:  0.8764705882352944
88 - 106 	 T:  0.8775000000000001
88 - 107 	 T:  0.877105263157895
88 - 108 	 T:  0.8774999999999998
88 - 109 	 T:  0.8773809523809523
88 - 110 	 T:  0.8775000000000003
88 - 111 	 T:  0.8765217391304346
88 - 112 	 T:  0.8768750000000001
88 - 113 	 T:  0.8772000000000003
88 - 114 	 T:  0.877692307692308
89 - 90 	 T:  0.8699999999999903
89 - 91 	 T:  0.8799999999999955
89 - 92 	 T:  0.8783333333333303
89 - 93 	 T:  0.8774999999999977
89 - 94 	 T:  0.8759999999999991
89 - 95 	 T:  0.8758333333333326
89 - 96 	 T:  0.8799999999999996
89 - 97 	 T:  0.8724999999999987
89 - 98 	 T:  0.8772222222222218
89 - 99 	 T:  0.8769999999999996
89 - 100 	 T:  0.8768181818181815
89 - 101 	 T:  0.8766666666666664
89 - 102 	 T:  0.8769230769230763
89 - 103 	 T:  0.8771428571428562
89 - 104 	 T:  0.8759999999999991
89 - 105 	 T:  0.8762499999999998
89 - 106 	 T:  0.8773529411764701
89 - 107 	 T:  0.8769444444444443
89 - 108 	 T:  0.8773684210526309
89 - 109 	 T:  0.8772499999999994
89 - 110 	 T:  0.8773809523809523
89 - 111 	 T:  0.8763636363636358
89 - 112 	 T:  0.8767391304347822
89 - 113 	 T:  0.8770833333333332
89 - 114 	 T:  0.8775999999999999
90 - 91 	 T:  0.8900000000000006
90 - 92 	 T:  0.8825000000000003
90 - 93 	 T:  0.8800000000000002
90 - 94 	 T:  0.8775000000000013
90 - 95 	 T:  0.877000000000001
90 - 96 	 T:  0.8816666666666677
90 - 97 	 T:  0.8728571428571428
90 - 98 	 T:  0.8781250000000007
90 - 99 	 T:  0.8777777777777784
90 - 100 	 T:  0.8775000000000006
90 - 101 	 T:  0.8772727272727278
90 - 102 	 T:  0.8775000000000001
90 - 103 	 T:  0.8776923076923074
90 - 104 	 T:  0.8764285714285711
90 - 105 	 T:  0.876666666666667
90 - 106 	 T:  0.8778125000000001
90 - 107 	 T:  0.877352941176471
90 - 108 	 T:  0.8777777777777777
90 - 109 	 T:  0.8776315789473683
90 - 110 	 T:  0.8777500000000004
90 - 111 	 T:  0.8766666666666665
90 - 112 	 T:  0.8770454545454546
90 - 113 	 T:  0.8773913043478264
90 - 114 	 T:  0.877916666666667
91 - 92 	 T:  0.875
91 - 93 	 T:  0.875
91 - 94 	 T:  0.8733333333333348
91 - 95 	 T:  0.8737500000000011
91 - 96 	 T:  0.8800000000000011
91 - 97 	 T:  0.8699999999999998
91 - 98 	 T:  0.8764285714285721
91 - 99 	 T:  0.8762500000000006
91 - 100 	 T:  0.8761111111111117
91 - 101 	 T:  0.8760000000000006
91 - 102 	 T:  0.8763636363636365
91 - 103 	 T:  0.8766666666666664
91 - 104 	 T:  0.875384615384615
91 - 105 	 T:  0.8757142857142861
91 - 106 	 T:  0.8770000000000001
91 - 107 	 T:  0.8765625000000004
91 - 108 	 T:  0.8770588235294116
91 - 109 	 T:  0.8769444444444443
91 - 110 	 T:  0.877105263157895
91 - 111 	 T:  0.8759999999999998
91 - 112 	 T:  0.8764285714285714
91 - 113 	 T:  0.876818181818182
91 - 114 	 T:  0.8773913043478264
92 - 93 	 T:  0.875
92 - 94 	 T:  0.8725000000000023
92 - 95 	 T:  0.8733333333333348
92 - 96 	 T:  0.8812500000000014
92 - 97 	 T:  0.8689999999999998
92 - 98 	 T:  0.8766666666666675
92 - 99 	 T:  0.8764285714285721
92 - 100 	 T:  0.8762500000000006
92 - 101 	 T:  0.8761111111111117
92 - 102 	 T:  0.8765000000000001
92 - 103 	 T:  0.8768181818181815
92 - 104 	 T:  0.8754166666666663
92 - 105 	 T:  0.8757692307692312
